Time[s]	Pressure[mbar]	Position_smooth_splines [deg]	Velocity[deg\s]	Aceleration[deg\s2]	Position_original [deg]
0.3623	0.453008	2.6939805	12.206702	-40.543315	2.699718
0.36235	0.373066	2.6945908	12.204673	-40.586616	2.699718
0.3624	0.373066	2.6952009	12.202643	-40.629918	2.700913
0.36245	0.373066	2.695811	12.20061	-40.67322	2.702108
0.3625	0.49298	2.696421	12.198576	-40.716521	2.702108
0.36255	0.38639	2.6970309	12.196539	-40.759823	2.703304
0.3626	0.399713	2.6976406	12.1945	-40.803125	2.703304
0.36265	0.399713	2.6982503	12.192458	-40.846427	2.704499
0.3627	0.466332	2.6988599	12.190415	-40.889728	2.704499
0.36275	0.466332	2.6994694	12.188369	-40.93303	2.705694
0.3628	0.38639	2.7000787	12.186322	-40.976332	2.705694
0.36285	0.426361	2.700688	12.184272	-41.019633	2.70689
0.3629	0.306447	2.7012972	12.18222	-41.062935	2.708085
0.36295	0.346418	2.7019062	12.180166	-41.106237	2.708085
0.363	0.426361	2.7025152	12.178109	-41.149539	2.70928
0.36305	0.439685	2.703124	12.176051	-41.19284	2.70928
0.3631	0.346418	2.7037328	12.17399	-41.236142	2.710476
0.36315	0.373066	2.7043414	12.171927	-41.279444	2.710476
0.3632	0.506303	2.70495	12.169862	-41.322746	2.711671
0.36325	0.439685	2.7055584	12.167795	-41.366047	2.711671
0.3633	0.439685	2.7061668	12.165725	-41.409349	2.712866
0.36335	0.306447	2.706775	12.163654	-41.452651	2.712866
0.3634	0.346418	2.7073831	12.16158	-41.495952	2.714062
0.36345	0.506303	2.7079911	12.159504	-41.539254	2.715257
0.3635	0.466332	2.7085991	12.157426	-41.582556	2.715257
0.36355	0.359742	2.7092069	12.155346	-41.625858	2.716452
0.3636	0.359742	2.7098146	12.153264	-41.669159	2.716452
0.36365	0.506303	2.7104222	12.151179	-41.712461	2.717648
0.3637	0.679513	2.7110297	12.149092	-41.755763	2.717648
0.36375	0.439685	2.7116371	12.147003	-41.799064	2.718843
0.3638	0.306447	2.7122444	12.144912	-41.842366	2.718843
0.36385	0.426361	2.7128516	12.142819	-41.885668	2.720039
0.3639	0.532951	2.7134587	12.140724	-41.92897	2.721234
0.36395	0.21318	2.7140657	12.138626	-41.972271	2.721234
0.364	0.426361	2.7146726	12.136527	-42.015573	2.722429
0.36405	0.373066	2.7152793	12.134425	-42.058875	2.722429
0.3641	0.453008	2.715886	12.132321	-42.102176	2.723625
0.36415	0.426361	2.7164926	12.130215	-42.145478	2.723625
0.3642	0.49298	2.717099	12.128106	-42.18878	2.72482
0.36425	0.346418	2.7177054	12.125996	-42.232082	2.72482
0.3643	0.426361	2.7183116	12.123883	-42.275383	2.726015
0.36435	0.479656	2.7189178	12.121768	-42.318685	2.726015
0.3644	0.38639	2.7195238	12.119651	-42.361987	2.727211
0.36445	0.373066	2.7201297	12.117532	-42.405288	2.728406
0.3645	0.346418	2.7207356	12.115411	-42.44859	2.728406
0.36455	0.426361	2.7213413	12.113287	-42.491892	2.729601
0.3646	0.439685	2.7219469	12.111161	-42.535194	2.729601
0.36465	0.49298	2.7225524	12.109034	-42.578495	2.730797
0.3647	0.426361	2.7231578	12.106904	-42.621797	2.730797
0.36475	0.359742	2.7237631	12.104771	-42.665099	2.731992
0.3648	0.49298	2.7243683	12.102637	-42.7084	2.731992
0.36485	0.426361	2.7249733	12.100501	-42.751702	2.733188
0.3649	0.38639	2.7255783	12.098362	-42.795004	2.733188
0.36495	0.253152	2.7261832	12.096221	-42.838306	2.734383
0.365	0.373066	2.7267879	12.094078	-42.881607	2.735578
0.36505	0.519627	2.7273926	12.091933	-42.924909	2.735578
0.3651	0.399713	2.7279971	12.089786	-42.968211	2.736774
0.36515	0.426361	2.7286016	12.087636	-43.011513	2.736774
0.3652	0.333094	2.7292059	12.085484	-43.054814	2.737969
0.36525	0.399713	2.7298101	12.083331	-43.098116	2.737969
0.3653	0.453008	2.7304142	12.081175	-43.141418	2.739164
0.36535	0.359742	2.7310182	12.079016	-43.184719	2.739164
0.3654	0.293123	2.7316221	12.076856	-43.228021	2.74036
0.36545	0.373066	2.7322259	12.074694	-43.271323	2.74036
0.3655	0.466332	2.7328296	12.072529	-43.314625	2.741555
0.36555	0.399713	2.7334332	12.070362	-43.357926	2.742751
0.3656	0.559599	2.7340366	12.068193	-43.401228	2.742751
0.36565	0.373066	2.73464	12.066022	-43.44453	2.743946
0.3657	0.399713	2.7352432	12.063849	-43.487831	2.743946
0.36575	0.466332	2.7358464	12.061673	-43.531133	2.745141
0.3658	0.38639	2.7364494	12.059496	-43.574435	2.745141
0.36585	0.506303	2.7370523	12.057316	-43.617737	2.746337
0.3659	0.359742	2.7376551	12.055134	-43.661038	2.746337
0.36595	0.399713	2.7382578	12.05295	-43.70434	2.747532
0.366	0.333094	2.7388604	12.050763	-43.747642	2.747532
0.36605	0.399713	2.7394629	12.048575	-43.790943	2.748727
0.3661	0.359742	2.7400653	12.046384	-43.834245	2.749923
0.36615	0.426361	2.7406676	12.044192	-43.877547	2.749923
0.3662	0.479656	2.7412697	12.041997	-43.920849	2.751118
0.36625	0.479656	2.7418718	12.039799	-43.96415	2.751118
0.3663	0.413037	2.7424737	12.0376	-44.007452	2.752314
0.36635	0.279799	2.7430755	12.035399	-44.050754	2.752314
0.3664	0.413037	2.7436772	12.033195	-44.094055	2.753509
0.36645	0.413037	2.7442788	12.030989	-44.137357	2.753509
0.3665	0.373066	2.7448803	12.028781	-44.180659	2.754704
0.36655	0.306447	2.7454817	12.026571	-44.223961	2.754704
0.3666	0.359742	2.746083	12.024359	-44.267262	2.7559
0.36665	0.519627	2.7466841	12.022144	-44.310564	2.757095
0.3667	0.49298	2.7472852	12.019928	-44.353866	2.757095
0.36675	0.413037	2.7478861	12.017709	-44.397168	2.758291
0.3668	0.306447	2.748487	12.015488	-44.440469	2.758291
0.36685	0.306447	2.7490877	12.013265	-44.483771	2.759486
0.3669	0.413037	2.7496883	12.01104	-44.527073	2.759486
0.36695	0.346418	2.7502888	12.008812	-44.570374	2.760681
0.367	0.306447	2.7508892	12.006583	-44.613676	2.760681
0.36705	0.38639	2.7514895	12.004351	-44.656978	2.761877
0.3671	0.559599	2.7520896	12.002117	-44.70028	2.761877
0.36715	0.399713	2.7526897	11.999881	-44.743581	2.763072
0.3672	0.426361	2.7532896	11.997643	-44.786883	2.764268
0.36725	0.359742	2.7538894	11.995402	-44.830185	2.764268
0.3673	0.399713	2.7544891	11.99316	-44.873486	2.765463
0.36735	0.399713	2.7550887	11.990915	-44.916788	2.765463
0.3674	0.359742	2.7556882	11.988668	-44.96009	2.766658
0.36745	0.373066	2.7562876	11.986419	-45.003392	2.766658
0.3675	0.359742	2.7568869	11.984168	-45.046693	2.767854
0.36755	0.373066	2.757486	11.981914	-45.089995	2.767854
0.3676	0.38639	2.7580851	11.979659	-45.133297	2.769049
0.36765	0.439685	2.758684	11.977401	-45.176598	2.769049
0.3677	0.346418	2.7592828	11.975141	-45.2199	2.770245
0.36775	0.413037	2.7598815	11.972879	-45.263202	2.770245
0.3678	0.49298	2.7604801	11.970615	-45.306504	2.77144
0.36785	0.346418	2.7610786	11.968348	-45.349805	2.77144
0.3679	0.373066	2.7616769	11.96608	-45.393107	2.772635
0.36795	0.253152	2.7622752	11.963809	-45.436409	2.773831
0.368	0.38639	2.7628733	11.961536	-45.47971	2.773831
0.36805	0.453008	2.7634713	11.959261	-45.523012	2.775026
0.3681	0.413037	2.7640692	11.956984	-45.566314	2.775026
0.36815	0.319771	2.764667	11.954704	-45.609616	2.776222
0.3682	0.359742	2.7652647	11.952423	-45.652917	2.776222
0.36825	0.479656	2.7658623	11.950139	-45.696219	2.777417
0.3683	0.426361	2.7664597	11.947853	-45.739521	2.777417
0.36835	0.413037	2.7670571	11.945565	-45.782822	2.778612
0.3684	0.279799	2.7676543	11.943275	-45.826124	2.778612
0.36845	0.413037	2.7682514	11.940982	-45.869426	2.779808
0.3685	0.453008	2.7688484	11.938688	-45.912728	2.779808
0.36855	0.373066	2.7694453	11.936391	-45.956029	2.781003
0.3686	0.346418	2.770042	11.934092	-45.999331	2.781003
0.36865	0.399713	2.7706387	11.931791	-46.042633	2.782199
0.3687	0.479656	2.7712352	11.929488	-46.085935	2.783394
0.36875	0.399713	2.7718316	11.927183	-46.129236	2.783394
0.3688	0.399713	2.7724279	11.924875	-46.172538	2.78459
0.36885	0.333094	2.7730241	11.922565	-46.21584	2.78459
0.3689	0.306447	2.7736202	11.920254	-46.259141	2.785785
0.36895	0.426361	2.7742161	11.91794	-46.302443	2.785785
0.369	0.38639	2.774812	11.915623	-46.345745	2.78698
0.36905	0.439685	2.7754077	11.913305	-46.389047	2.78698
0.3691	0.359742	2.7760033	11.910984	-46.432348	2.788176
0.36915	0.639541	2.7765988	11.908662	-46.47565	2.788176
0.3692	0.439685	2.7771942	11.906337	-46.518952	2.789371
0.36925	0.426361	2.7777894	11.90401	-46.562253	2.789371
0.3693	0.333094	2.7783846	11.901681	-46.605555	2.790567
0.36935	0.359742	2.7789796	11.899349	-46.648857	2.790567
0.3694	0.426361	2.7795745	11.897016	-46.692159	2.791762
0.36945	0.38639	2.7801693	11.89468	-46.73546	2.792957
0.3695	0.38639	2.780764	11.892342	-46.778762	2.792957
0.36955	0.253152	2.7813585	11.890002	-46.822064	2.794153
0.3696	0.399713	2.781953	11.88766	-46.865365	2.794153
0.36965	0.479656	2.7825473	11.885316	-46.908667	2.795348
0.3697	0.439685	2.7831415	11.882969	-46.951969	2.795348
0.36975	0.373066	2.7837356	11.88062	-46.995271	2.796544
0.3698	0.306447	2.7843296	11.87827	-47.038572	2.796544
0.36985	0.49298	2.7849234	11.875917	-47.081874	2.797739
0.3699	0.453008	2.7855171	11.873561	-47.125176	2.797739
0.36995	0.346418	2.7861108	11.871204	-47.168477	2.798935
0.37	0.266476	2.7867043	11.868845	-47.211779	2.798935
0.37005	0.426361	2.7872977	11.866483	-47.255081	2.80013
0.3701	0.506303	2.7878909	11.864119	-47.298383	2.80013
0.37015	0.413037	2.7884841	11.861753	-47.341684	2.801325
0.3702	0.413037	2.7890771	11.859385	-47.384986	2.801325
0.37025	0.38639	2.78967	11.857015	-47.428288	2.802521
0.3703	0.399713	2.7902628	11.854642	-47.47159	2.802521
0.37035	0.439685	2.7908555	11.852267	-47.514891	2.803716
0.3704	0.399713	2.791448	11.849891	-47.558193	2.803716
0.37045	0.306447	2.7920405	11.847512	-47.601495	2.804912
0.3705	0.346418	2.7926328	11.84513	-47.644796	2.804912
0.37055	0.439685	2.793225	11.842747	-47.688098	2.806107
0.3706	0.373066	2.793817	11.840362	-47.7314	2.807303
0.37065	0.479656	2.794409	11.837974	-47.774702	2.807303
0.3707	0.373066	2.7950008	11.835584	-47.818003	2.808498
0.37075	0.38639	2.7955926	11.833192	-47.861305	2.808498
0.3708	0.466332	2.7961842	11.830798	-47.904607	2.809693
0.37085	0.426361	2.7967756	11.828402	-47.947908	2.809693
0.3709	0.373066	2.797367	11.826003	-47.99121	2.810889
0.37095	0.346418	2.7979582	11.823603	-48.034512	2.810889
0.371	0.479656	2.7985494	11.8212	-48.077814	2.812084
0.37105	0.439685	2.7991404	11.818795	-48.121115	2.812084
0.3711	0.453008	2.7997312	11.816388	-48.164417	2.81328
0.37115	0.293123	2.800322	11.813978	-48.207719	2.81328
0.3712	0.426361	2.8009126	11.811567	-48.25102	2.814475
0.37125	0.466332	2.8015032	11.809153	-48.294322	2.814475
0.3713	0.453008	2.8020936	11.806737	-48.337624	2.815671
0.37135	0.373066	2.8026838	11.804319	-48.380926	2.816866
0.3714	0.359742	2.803274	11.801899	-48.424227	2.816866
0.37145	0.453008	2.803864	11.799477	-48.467529	2.818062
0.3715	0.479656	2.8044539	11.797053	-48.510831	2.818062
0.37155	0.38639	2.8050437	11.794626	-48.554132	2.819257
0.3716	0.333094	2.8056334	11.792197	-48.597434	2.819257
0.37165	0.399713	2.8062229	11.789766	-48.640736	2.820452
0.3717	0.532951	2.8068124	11.787333	-48.684038	2.820452
0.37175	0.426361	2.8074017	11.784898	-48.727339	2.821648
0.3718	0.413037	2.8079909	11.78246	-48.770641	2.821648
0.37185	0.346418	2.8085799	11.780021	-48.813943	2.822843
0.3719	0.373066	2.8091689	11.777579	-48.857244	2.822843
0.37195	0.373066	2.8097577	11.775135	-48.900546	2.824039
0.372	0.413037	2.8103464	11.772689	-48.943848	2.824039
0.37205	0.38639	2.810935	11.770241	-48.98715	2.825234
0.3721	0.399713	2.8115234	11.76779	-49.030451	2.825234
0.37215	0.479656	2.8121117	11.765338	-49.073753	2.82643
0.3722	0.439685	2.8126999	11.762883	-49.117055	2.82643
0.37225	0.49298	2.813288	11.760426	-49.160357	2.827625
0.3723	0.306447	2.813876	11.757967	-49.203658	2.828821
0.37235	0.399713	2.8144638	11.755506	-49.24696	2.828821
0.3724	0.413037	2.8150515	11.753042	-49.290262	2.830016
0.37245	0.413037	2.8156391	11.750577	-49.333563	2.830016
0.3725	0.426361	2.8162266	11.748109	-49.376865	2.831212
0.37255	0.319771	2.8168139	11.745639	-49.420167	2.831212
0.3726	0.426361	2.8174012	11.743167	-49.463469	2.832407
0.37265	0.519627	2.8179882	11.740692	-49.50677	2.832407
0.3727	0.466332	2.8185752	11.738216	-49.550072	2.833602
0.37275	0.333094	2.8191621	11.735737	-49.593374	2.833602
0.3728	0.426361	2.8197488	11.733257	-49.636675	2.834798
0.37285	0.532951	2.8203354	11.730774	-49.679977	2.834798
0.3729	0.399713	2.8209219	11.728289	-49.723279	2.835993
0.37295	0.399713	2.8215082	11.725801	-49.766581	2.835993
0.373	0.319771	2.8220945	11.723312	-49.809882	2.837189
0.37305	0.399713	2.8226806	11.72082	-49.853184	2.837189
0.3731	0.453008	2.8232665	11.718327	-49.896486	2.838384
0.37315	0.38639	2.8238524	11.715831	-49.939787	2.838384
0.3732	0.399713	2.8244381	11.713333	-49.983089	2.83958
0.37325	0.413037	2.8250237	11.710833	-50.026391	2.840775
0.3733	0.519627	2.8256092	11.70833	-50.069693	2.840775
0.37335	0.426361	2.8261946	11.705826	-50.112994	2.841971
0.3734	0.399713	2.8267798	11.703319	-50.156296	2.841971
0.37345	0.306447	2.8273649	11.70081	-50.199598	2.843166
0.3735	0.38639	2.8279499	11.698299	-50.242899	2.843166
0.37355	0.453008	2.8285347	11.695786	-50.286201	2.844362
0.3736	0.399713	2.8291194	11.69327	-50.329503	2.844362
0.37365	0.453008	2.829704	11.690753	-50.372805	2.845557
0.3737	0.38639	2.8302885	11.688233	-50.416106	2.845557
0.37375	0.413037	2.8308729	11.685711	-50.459408	2.846753
0.3738	0.426361	2.8314571	11.683187	-50.50271	2.846753
0.37385	0.426361	2.8320412	11.680661	-50.546012	2.847948
0.3739	0.319771	2.8326252	11.678132	-50.589313	2.847948
0.37395	0.38639	2.833209	11.675602	-50.632615	2.849144
0.374	0.453008	2.8337927	11.673069	-50.675917	2.849144
0.37405	0.479656	2.8343763	11.670534	-50.719218	2.850339
0.3741	0.439685	2.8349598	11.667997	-50.76252	2.850339
0.37415	0.346418	2.8355431	11.665458	-50.805822	2.851534
0.3742	0.333094	2.8361263	11.662917	-50.849124	2.85273
0.37425	0.479656	2.8367094	11.660373	-50.892425	2.85273
0.3743	0.38639	2.8372924	11.657827	-50.935727	2.853925
0.37435	0.346418	2.8378752	11.65528	-50.979029	2.853925
0.3744	0.426361	2.8384579	11.65273	-51.02233	2.855121
0.37445	0.479656	2.8390405	11.650177	-51.065632	2.855121
0.3745	0.399713	2.8396229	11.647623	-51.108934	2.856316
0.37455	0.333094	2.8402052	11.645066	-51.152236	2.856316
0.3746	0.293123	2.8407874	11.642508	-51.195537	2.857512
0.37465	0.466332	2.8413695	11.639947	-51.238839	2.857512
0.3747	0.519627	2.8419514	11.637384	-51.282141	2.858707
0.37475	0.413037	2.8425332	11.634819	-51.325442	2.858707
0.3748	0.453008	2.8431149	11.632251	-51.368744	2.859903
0.37485	0.413037	2.8436964	11.629682	-51.412046	2.859903
0.3749	0.519627	2.8442778	11.62711	-51.455348	2.861098
0.37495	0.413037	2.8448591	11.624536	-51.498649	2.861098
0.375	0.413037	2.8454403	11.62196	-51.541951	2.862294
0.37505	0.319771	2.8460213	11.619382	-51.585253	2.862294
0.3751	0.453008	2.8466022	11.616802	-51.628554	2.863489
0.37515	0.532951	2.847183	11.614219	-51.671856	2.863489
0.3752	0.49298	2.8477637	11.611635	-51.715158	2.864685
0.37525	0.49298	2.8483442	11.609048	-51.75846	2.864685
0.3753	0.38639	2.8489246	11.606459	-51.801761	2.86588
0.37535	0.38639	2.8495048	11.603867	-51.845063	2.86588
0.3754	0.532951	2.850085	11.601274	-51.888365	2.867076
0.37545	0.453008	2.850665	11.598679	-51.931666	2.867076
0.3755	0.373066	2.8512448	11.596081	-51.974968	2.868271
0.37555	0.346418	2.8518246	11.593481	-52.01827	2.869467
0.3756	0.519627	2.8524042	11.590879	-52.061572	2.869467
0.37565	0.439685	2.8529836	11.588275	-52.104873	2.869467
0.3757	0.519627	2.853563	11.585669	-52.148175	2.870662
0.37575	0.359742	2.8541422	11.58306	-52.191477	2.871858
0.3758	0.49298	2.8547213	11.58045	-52.234779	2.871858
0.37585	0.532951	2.8553003	11.577837	-52.27808	2.873053
0.3759	0.466332	2.8558791	11.575222	-52.321382	2.873053
0.37595	0.346418	2.8564578	11.572605	-52.364684	2.874249
0.376	0.413037	2.8570363	11.569985	-52.407985	2.874249
0.37605	0.546275	2.8576148	11.567364	-52.451287	2.875444
0.3761	0.49298	2.8581931	11.56474	-52.494589	2.875444
0.37615	0.426361	2.8587713	11.562114	-52.537891	2.87664
0.3762	0.38639	2.8593493	11.559486	-52.581192	2.87664
0.37625	0.506303	2.8599272	11.556856	-52.624494	2.877835
0.3763	0.519627	2.860505	11.554224	-52.667796	2.877835
0.37635	0.439685	2.8610826	11.551589	-52.711097	2.879031
0.3764	0.439685	2.8616601	11.548953	-52.754399	2.879031
0.37645	0.373066	2.8622375	11.546314	-52.797701	2.880226
0.3765	0.466332	2.8628148	11.543673	-52.841003	2.880226
0.37655	0.466332	2.8633919	11.54103	-52.884304	2.881422
0.3766	0.453008	2.8639689	11.538385	-52.927606	2.881422
0.37665	0.413037	2.8645457	11.535737	-52.970908	2.882617
0.3767	0.359742	2.8651224	11.533087	-53.014209	2.882617
0.37675	0.546275	2.865699	11.530436	-53.057511	2.883813
0.3768	0.532951	2.8662755	11.527782	-53.100813	2.883813
0.37685	0.506303	2.8668518	11.525126	-53.144115	2.885008
0.3769	0.38639	2.867428	11.522467	-53.187416	2.885008
0.37695	0.652865	2.8680041	11.519807	-53.230718	2.886204
0.377	0.466332	2.86858	11.517144	-53.27402	2.886204
0.37705	0.466332	2.8691558	11.514479	-53.317321	2.887399
0.3771	0.439685	2.8697314	11.511813	-53.360623	2.887399
0.37715	0.426361	2.870307	11.509143	-53.403925	2.888595
0.3772	0.572922	2.8708823	11.506472	-53.447227	2.888595
0.37725	0.532951	2.8714576	11.503799	-53.490528	2.88979
0.3773	0.519627	2.8720327	11.501123	-53.53383	2.88979
0.37735	0.38639	2.8726077	11.498445	-53.577132	2.890986
0.3774	0.49298	2.8731826	11.495765	-53.620434	2.890986
0.37745	0.532951	2.8737573	11.493083	-53.663735	2.892181
0.3775	0.466332	2.8743319	11.490399	-53.707037	2.892181
0.37755	0.453008	2.8749063	11.487713	-53.750339	2.893377
0.3776	0.439685	2.8754806	11.485024	-53.79364	2.893377
0.37765	0.479656	2.8760548	11.482333	-53.836942	2.894572
0.3777	0.572922	2.8766289	11.47964	-53.880244	2.894572
0.37775	0.453008	2.8772028	11.476945	-53.923546	2.895768
0.3778	0.413037	2.8777766	11.474248	-53.966847	2.895768
0.37785	0.532951	2.8783502	11.471548	-54.010149	2.896963
0.3779	0.572922	2.8789237	11.468847	-54.053451	2.896963
0.37795	0.466332	2.8794971	11.466143	-54.096752	2.898159
0.378	0.479656	2.8800703	11.463437	-54.140054	2.898159
0.37805	0.586246	2.8806434	11.460729	-54.183356	2.899354
0.3781	0.479656	2.8812164	11.458019	-54.226658	2.899354
0.37815	0.519627	2.8817893	11.455306	-54.269959	2.90055
0.3782	0.519627	2.8823619	11.452592	-54.313261	2.90055
0.37825	0.479656	2.8829345	11.449875	-54.356563	2.901745
0.3783	0.333094	2.8835069	11.447156	-54.399864	2.901745
0.37835	0.546275	2.8840792	11.444435	-54.443166	2.902941
0.3784	0.559599	2.8846514	11.441712	-54.486468	2.902941
0.37845	0.479656	2.8852234	11.438987	-54.52977	2.904136
0.3785	0.373066	2.8857953	11.436259	-54.573071	2.904136
0.37855	0.346418	2.886367	11.433529	-54.616373	2.905332
0.3786	0.546275	2.8869386	11.430797	-54.659675	2.905332
0.37865	0.532951	2.8875101	11.428063	-54.702976	2.906527
0.3787	0.519627	2.8880814	11.425327	-54.746278	2.907723
0.37875	0.479656	2.8886526	11.422589	-54.78958	2.907723
0.3788	0.572922	2.8892237	11.419848	-54.832882	2.907723
0.37885	0.559599	2.8897946	11.417105	-54.876183	2.908918
0.3789	0.679513	2.8903654	11.41436	-54.919485	2.910114
0.37895	0.359742	2.8909361	11.411613	-54.962787	2.910114
0.379	0.466332	2.8915066	11.408864	-55.006088	2.910114
0.37905	0.586246	2.8920769	11.406113	-55.04939	2.911309
0.3791	0.49298	2.8926472	11.403359	-55.092692	2.912505
0.37915	0.466332	2.8932173	11.400603	-55.135994	2.912505
0.3792	0.506303	2.8937872	11.397846	-55.179295	2.912505
0.37925	0.506303	2.8943571	11.395086	-55.222597	2.913701
0.3793	0.506303	2.8949267	11.392323	-55.265899	2.914896
0.37935	0.466332	2.8954963	11.389559	-55.309201	2.914896
0.3794	0.453008	2.8960657	11.386792	-55.352502	2.914896
0.37945	0.506303	2.896635	11.384024	-55.395804	2.916092
0.3795	0.572922	2.8972041	11.381253	-55.439106	2.917287
0.37955	0.466332	2.8977731	11.37848	-55.482407	2.917287
0.3796	0.479656	2.898342	11.375705	-55.525709	2.918483
0.37965	0.413037	2.8989107	11.372927	-55.569011	2.918483
0.3797	0.506303	2.8994792	11.370148	-55.612313	2.919678
0.37975	0.572922	2.9000477	11.367366	-55.655614	2.919678
0.3798	0.586246	2.900616	11.364582	-55.698916	2.919678
0.37985	0.546275	2.9011841	11.361796	-55.742218	2.920874
0.3799	0.479656	2.9017522	11.359008	-55.785519	2.922069
0.37995	0.519627	2.90232	11.356218	-55.828821	2.922069
0.38	0.532951	2.9028878	11.353425	-55.872123	2.923265
0.38005	0.519627	2.9034554	11.35063	-55.915425	2.923265
0.3801	0.413037	2.9040228	11.347833	-55.958726	2.92446
0.38015	0.453008	2.9045902	11.345034	-56.002028	2.92446
0.3802	0.626217	2.9051574	11.342233	-56.04533	2.92446
0.38025	0.572922	2.9057244	11.33943	-56.088631	2.925656
0.3803	0.519627	2.9062913	11.336624	-56.131933	2.926851
0.38035	0.426361	2.9068581	11.333817	-56.175235	2.926851
0.3804	0.49298	2.9074247	11.331007	-56.218537	2.928047
0.38045	0.532951	2.9079912	11.328195	-56.261838	2.928047
0.3805	0.49298	2.9085575	11.325381	-56.30514	2.929243
0.38055	0.346418	2.9091237	11.322564	-56.348442	2.929243
0.3806	0.373066	2.9096898	11.319746	-56.391743	2.929243
0.38065	0.559599	2.9102557	11.316925	-56.435045	2.930438
0.3807	0.49298	2.9108214	11.314102	-56.478347	2.931634
0.38075	0.466332	2.9113871	11.311277	-56.521649	2.931634
0.3808	0.466332	2.9119526	11.30845	-56.56495	2.932829
0.38085	0.546275	2.9125179	11.305621	-56.608252	2.932829
0.3809	0.506303	2.9130831	11.302789	-56.651554	2.934025
0.38095	0.439685	2.9136482	11.299956	-56.694856	2.934025
0.381	0.439685	2.9142131	11.29712	-56.738157	2.934025
0.38105	0.413037	2.9147779	11.294282	-56.781459	2.93522
0.3811	0.532951	2.9153426	11.291442	-56.824761	2.936416
0.38115	0.466332	2.9159071	11.288599	-56.868062	2.936416
0.3812	0.506303	2.9164714	11.285755	-56.911364	2.936416
0.38125	0.453008	2.9170356	11.282908	-56.954666	2.937611
0.3813	0.532951	2.9175997	11.280059	-56.997968	2.938807
0.38135	0.572922	2.9181636	11.277208	-57.041269	2.938807
0.3814	0.532951	2.9187274	11.274355	-57.084571	2.938807
0.38145	0.506303	2.9192911	11.2715	-57.127873	2.940002
0.3815	0.439685	2.9198546	11.268643	-57.171174	2.941198
0.38155	0.439685	2.9204179	11.265783	-57.214476	2.941198
0.3816	0.559599	2.9209812	11.262921	-57.257778	2.941198
0.38165	0.506303	2.9215442	11.260057	-57.30108	2.942394
0.3817	0.466332	2.9221072	11.257191	-57.344381	2.942394
0.38175	0.453008	2.92267	11.254323	-57.387683	2.943589
0.3818	0.612894	2.9232326	11.251452	-57.430985	2.943589
0.38185	0.639541	2.9237951	11.24858	-57.474286	2.944785
0.3819	0.532951	2.9243575	11.245705	-57.517588	2.94598
0.38195	0.319771	2.9249197	11.242828	-57.56089	2.94598
0.382	0.453008	2.9254817	11.239949	-57.604192	2.94598
0.38205	0.519627	2.9260437	11.237067	-57.647493	2.947176
0.3821	0.466332	2.9266054	11.234184	-57.690795	2.947176
0.38215	0.426361	2.9271671	11.231298	-57.734097	2.948371
0.3822	0.49298	2.9277286	11.228411	-57.777398	2.948371
0.38225	0.572922	2.9282899	11.225521	-57.8207	2.949567
0.3823	0.49298	2.9288511	11.222628	-57.864002	2.949567
0.38235	0.439685	2.9294122	11.219734	-57.907304	2.950762
0.3824	0.413037	2.9299731	11.216838	-57.950605	2.950762
0.38245	0.413037	2.9305339	11.213939	-57.993907	2.951958
0.3825	0.532951	2.9310945	11.211038	-58.037209	2.951958
0.38255	0.453008	2.931655	11.208135	-58.080511	2.953154
0.3826	0.479656	2.9322153	11.20523	-58.123812	2.953154
0.38265	0.439685	2.9327755	11.202323	-58.167114	2.954349
0.3827	0.586246	2.9333355	11.199414	-58.210416	2.954349
0.38275	0.519627	2.9338954	11.196502	-58.253717	2.955545
0.3828	0.546275	2.9344552	11.193588	-58.297019	2.955545
0.38285	0.466332	2.9350148	11.190672	-58.340321	2.95674
0.3829	0.532951	2.9355743	11.187754	-58.383623	2.95674
0.38295	0.586246	2.9361336	11.184834	-58.426924	2.957936
0.383	0.506303	2.9366927	11.181912	-58.470226	2.957936
0.38305	0.49298	2.9372518	11.178987	-58.513528	2.959131
0.3831	0.426361	2.9378106	11.17606	-58.556829	2.959131
0.38315	0.466332	2.9383694	11.173131	-58.600131	2.960327
0.3832	0.612894	2.938928	11.1702	-58.643433	2.960327
0.38325	0.519627	2.9394864	11.167267	-58.686735	2.961523
0.3833	0.506303	2.9400447	11.164331	-58.730036	2.961523
0.38335	0.453008	2.9406028	11.161394	-58.773338	2.962718
0.3834	0.626217	2.9411608	11.158454	-58.81664	2.962718
0.38345	0.572922	2.9417187	11.155512	-58.859941	2.963914
0.3835	0.479656	2.9422764	11.152568	-58.903243	2.963914
0.38355	0.359742	2.9428339	11.149622	-58.946545	2.965109
0.3836	0.506303	2.9433913	11.146673	-58.989847	2.965109
0.38365	0.519627	2.9439486	11.143723	-59.033148	2.966305
0.3837	0.479656	2.9445057	11.14077	-59.07645	2.966305
0.38375	0.506303	2.9450627	11.137815	-59.119752	2.9675
0.3838	0.453008	2.9456195	11.134858	-59.163053	2.9675
0.38385	0.546275	2.9461762	11.131899	-59.206355	2.968696
0.3839	0.546275	2.9467327	11.128938	-59.249657	2.968696
0.38395	0.439685	2.947289	11.125974	-59.292959	2.969892
0.384	0.453008	2.9478453	11.123008	-59.33626	2.969892
0.38405	0.439685	2.9484013	11.12004	-59.379562	2.971087
0.3841	0.612894	2.9489573	11.11707	-59.422864	2.971087
